mode,seed,level_idx,blur_sigma,single_frc50_amp,single_frc50_phase,single_frc1over7_amp,single_frc1over7_phase,mae_amp,mae_phase,mse_amp,mse_phase,psnr_amp,psnr_phase,ssim_amp,ssim_phase,ms_ssim_amp,ms_ssim_phase,frc50_amp,frc50_phase
binomial,3.0,9.0,1.5,12.0,66.0,16.0,66.0,0.02257348783314228,0.035785728997118,0.0008029305608943105,0.002013949975808289,79.08402357063746,75.09031674756625,0.807462009096094,0.9738263293760137,0.9983968242033667,0.992781766717665,27.0,47.0
binomial,3.0,10.0,1.6666666666666665,11.0,66.0,14.0,66.0,0.02284339815378189,0.0397041311851758,0.0008225765195675194,0.0024582813244475856,78.97904054428554,74.22448787360312,0.8028006053103054,0.9686247406245877,0.9981282644230391,0.9910941525567937,26.0,47.0
binomial,3.0,11.0,1.8333333333333333,11.0,66.0,12.0,66.0,0.023050131276249886,0.04384396509349329,0.0008378320490010083,0.003012190327071462,78.89923386174902,73.34197947806481,0.79936578204949,0.961685952619327,0.9978805648076089,0.9892200360996469,22.0,47.0
binomial,3.0,12.0,2.0,10.0,66.0,12.0,66.0,0.023218294605612755,0.048188062032000635,0.0008503126446157694,0.0036632479295928984,78.8350169965879,72.49214045783586,0.7967667456911731,0.9538078358897261,0.9976537202146367,0.9874191586293759,22.0,47.0
binomial,4.0,0.0,0.0,66.0,66.0,66.0,66.0,1.0909150027771375e-08,4.106673375343466e-09,5.824014315654541e-16,1.6330058604941506e-16,200.4785791696754,205.20861403759852,0.9999999833742047,1.000000000000021,1.0000000168410772,0.9999999999999974,66.0,66.0
binomial,4.0,1.0,0.16666666666666666,66.0,47.0,66.0,66.0,1.4253284774667918e-08,0.003998220556701378,7.618354617437066e-16,2.4924225017792848e-05,199.31219171070452,94.16458735407652,0.9999999349313274,0.9996674986161979,0.9999999942182463,0.9999096584926624,66.0,47.0
binomial,4.0,2.0,0.3333333333333333,66.0,47.0,66.0,57.0,0.001151840086095035,0.007979605820847724,2.093628609145526e-06,0.0001006617936143945,104.9218070881955,88.1021570386249,0.9995945945760893,0.9986561952858862,0.9999991783508378,0.9996360123180026,66.0,47.0
binomial,4.0,3.0,0.5,47.0,49.0,66.0,66.0,0.009987407363951206,0.011842420264392547,0.0001574510824866593,0.00022295386206139302,86.15934761659757,84.6486536449018,0.9658843574087448,0.997042637864989,0.9999294917445979,0.9991874019425074,66.0,47.0
binomial,4.0,4.0,0.6666666666666666,26.0,64.0,35.0,66.0,0.016403421759605408,0.015741966337389245,0.00042434997158125043,0.00039149378977162405,81.85356184695458,82.20355484395225,0.9029585124593351,0.9948074188086802,0.99974546420351,0.9985846910886345,66.0,47.0
binomial,4.0,5.0,0.8333333333333333,22.0,66.0,28.0,66.0,0.019305597990751266,0.019930523898785354,0.0005871748435311019,0.0006181894943156835,80.44312923236166,80.21958727448938,0.8634357439659298,0.9918297914171553,0.9995130493137948,0.9977912523797801,66.0,47.0
binomial,4.0,6.0,1.0,20.0,66.0,23.0,66.0,0.020760033279657364,0.023712452437341658,0.0006785419536754489,0.0008810912854186799,79.81503623185095,78.68059452366536,0.8410564276851661,0.9883930361563301,0.9992386175523967,0.9966322787401416,44.0,47.0
binomial,4.0,7.0,1.1666666666666665,17.0,66.0,21.0,66.0,0.021597249433398247,0.02794223967599575,0.0007340757874771953,0.0012183431584265412,79.47339468880335,77.27310733273056,0.827445847656741,0.9840685996406725,0.998940157161831,0.9957570912085034,38.0,47.0
binomial,4.0,8.0,1.3333333333333333,14.0,66.0,18.0,66.0,0.02213282696902752,0.03199197600136201,0.0007707816548645496,0.0016133005129987184,79.26149011968332,76.05365086035536,0.8185117976803468,0.979230594895598,0.9986368343671701,0.9940727686606673,32.0,47.0
binomial,4.0,9.0,1.5,12.0,66.0,16.0,66.0,0.022505542263388634,0.035843330622181244,0.0007966965204104781,0.002007089160654135,79.11787405993982,75.10513692801047,0.8123012877126331,0.9741352164508156,0.9983424396578872,0.9924732674941601,28.0,47.0
binomial,4.0,10.0,1.6666666666666665,11.0,66.0,14.0,66.0,0.02278359979391098,0.0397659663220558,0.0008159587741829455,0.002475043071156339,79.01412139613917,74.19497595471428,0.8078083239451429,0.9683579039653593,0.9980657024605744,0.9909859581294403,25.0,47.0
binomial,4.0,11.0,1.8333333333333333,10.0,66.0,12.0,66.0,0.02299818955361843,0.04337953902205922,0.000830940785817802,0.0029455327342871023,78.93510242897787,73.43916510495171,0.8044628372920597,0.9625207847284204,0.9978100691558275,0.9896034073782988,24.0,47.0
binomial,4.0,12.0,2.0,10.0,66.0,66.0,66.0,0.023172080516815186,0.04820160458608212,0.0008431663154624403,0.0036459082562512127,78.87167107391512,72.51274625042646,0.8019102851262345,0.9540413248518957,0.9975755245855342,0.9865142698161766,21.0,47.0
binomial,5.0,0.0,0.0,66.0,66.0,66.0,66.0,1.1154744683494755e-08,4.141909986901344e-09,5.939903245915507e-16,1.6177156479862395e-16,200.39300996113937,204.8328264315688,1.000000032292565,1.0000000000000235,0.9999999647397788,0.9999999999999984,66.0,66.0
binomial,5.0,1.0,0.16666666666666666,66.0,47.0,66.0,66.0,1.4121244618081619e-08,0.0039372682288978614,7.656393808307073e-16,2.435953468143522e-05,199.2905608546971,94.26411378924197,0.999999979634811,0.9996772175601429,1.0000000503767958,0.9999101265152727,66.0,47.0
binomial,5.0,2.0,0.3333333333333333,66.0,47.0,66.0,63.0,0.0011589467758312821,0.008044895379547386,2.0869395029876614e-06,0.00010106791450817524,104.93570529367234,88.08467069693747,0.9995902777685224,0.9986612454777608,0.9999991739288051,0.999627299270247,66.0,47.0
binomial,5.0,3.0,0.5,47.0,58.0,60.0,66.0,0.010093342512845993,0.011986298017615011,0.00015799628454260528,0.0002234059598392128,86.14433496747752,84.63985578224617,0.9652591987179059,0.997043746305835,0.999928177509647,0.9991728862713228,66.0,47.0
binomial,5.0,4.0,0.6666666666666666,28.0,66.0,36.0,66.0,0.01664641499519348,0.01595234265869984,0.00042950728675350547,0.00039873350699371824,81.8010982712142,82.12397618907713,0.9003186476688375,0.9946633411650347,0.9997416172509728,0.9984846358688999,66.0,47.0
binomial,5.0,5.0,0.8333333333333333,21.0,66.0,28.0,66.0,0.019639521837234497,0.019918968510781516,0.0005979717243462801,0.0006242338799574792,80.36399730716668,80.17733041713814,0.8587705125239425,0.9917205650303028,0.9995054600911886,0.9976957260716582,66.0,47.0
binomial,5.0,6.0,1.0,18.0,66.0,23.0,66.0,0.02114158123731613,0.02412665943477607,0.0006933668628334999,0.0009213259540391749,79.72117240959227,78.48667046154088,0.8348581270068449,0.9880878022136148,0.9992272565138077,0.9966447907366157,44.0,47.0
binomial,5.0,7.0,1.1666666666666665,17.0,66.0,19.0,66.0,0.021993940696120262,0.02753971123158543,0.0007511533913202584,0.0012007986670630783,79.3735173974201,77.336101612217,0.820240895133395,0.9844393331632518,0.9989252312188012,0.9954682015898187,37.0,47.0
binomial,5.0,8.0,1.3333333333333333,15.0,66.0,17.0,66.0,0.02252957411110401,0.03236927016510428,0.0007888926193118095,0.0016584901716931112,79.16062442178381,75.93367455791406,0.8107089515052144,0.9783953607681629,0.9986187258834892,0.9938817505245211,33.0,47.0
binomial,5.0,9.0,1.5,13.0,66.0,16.0,66.0,0.022893300279974937,0.036509605964426234,0.0008152195368893445,0.0020814127726625116,79.01805754751959,74.94722141944553,0.8041551509552739,0.9730575090404433,0.998321413307935,0.9922588182710143,29.0,47.0
binomial,5.0,10.0,1.6666666666666665,10.0,66.0,15.0,66.0,0.023157523944973946,0.04003421599670021,0.0008346817921847105,0.002522936832482108,78.91559434005546,74.11173982359668,0.7994550593064371,0.967731841725234,0.9980414700316934,0.9914072140176915,27.0,47.0
binomial,5.0,11.0,1.8333333333333333,10.0,66.0,14.0,66.0,0.023362325504422188,0.04324974598015116,0.0008498670067638159,0.0029566008810076724,78.83729408000285,73.42287661900856,0.7959658472021571,0.9623739898514319,0.9977830105162401,0.989574045982308,23.0,47.0
binomial,5.0,12.0,2.0,10.0,66.0,12.0,66.0,0.023528359830379486,0.04734995324195154,0.0008623621542938054,0.0035244286013903763,78.77390669791347,72.65991642150723,0.7933004828902307,0.955429060255523,0.9975466077624567,0.9868998054371915,20.0,47.0
binomial,6.0,0.0,0.0,66.0,66.0,66.0,66.0,1.1413542999605397e-08,3.948458462480325e-09,6.118556788172423e-16,1.488126873210907e-16,200.26431370007845,205.80736274664787,1.0000000820490655,0.9999999999999682,1.0000000059518108,0.9999999999999934,66.0,66.0
binomial,6.0,1.0,0.16666666666666666,66.0,47.0,66.0,66.0,4.1809165907125134e-08,0.0039931806075078295,3.180872991219441e-15,2.4914147293814545e-05,193.10534039392095,94.1663435867793,1.000000047306553,0.9996705299772739,1.0000000744053632,0.999906248661102,66.0,47.0
binomial,6.0,2.0,0.3333333333333333,66.0,47.0,66.0,57.0,0.0011479021050035954,0.007985510228893882,2.050718194368528e-06,0.00010012260294428504,105.01174334655077,88.12548197937176,0.9996042377710859,0.998661258519074,0.9999992902426657,0.9996159936886612,66.0,47.0
binomial,6.0,3.0,0.5,47.0,55.0,59.0,66.0,0.009984582662582397,0.012027344727405402,0.0001549593434901908,0.00022800872816997904,86.22862597348274,84.55128863560752,0.9665799420256431,0.9969655700157471,0.9999321890884081,0.9991405853420288,66.0,47.0
binomial,6.0,4.0,0.6666666666666666,28.0,66.0,35.0,66.0,0.016455955803394318,0.01584500700680272,0.0004202976415399462,0.00039711099937788887,81.89523400856133,82.1416847689311,0.9043406131156011,0.9947567453687699,0.9997551718651936,0.9985537405521724,66.0,47.0
binomial,6.0,5.0,0.8333333333333333,22.0,66.0,27.0,66.0,0.019425686448812485,0.02005374539452256,0.000584563473239541,0.0006289602535545049,80.46248683547832,80.14457157011714,0.8645831075486394,0.9917337596300605,0.9995302210874777,0.9976517061002896,66.0,47.0
binomial,6.0,6.0,1.0,17.0,66.0,23.0,66.0,0.020942218601703644,0.023505006447754207,0.0006779514951631427,0.0008638555089732446,79.81881749238474,78.76639247879214,0.8417071935742401,0.9886874973500108,0.9992646417121042,0.9968361496800893,44.0,47.0
binomial,6.0,7.0,1.1666666666666665,17.0,66.0,20.0,66.0,0.021813873201608658,0.02788345865111531,0.0007350504747591913,0.0012060640681769079,79.46763213632406,77.31709985768661,0.8277326835739477,0.9843831482045247,0.9989756838701229,0.9955257673520909,37.0,47.0
binomial,6.0,8.0,1.3333333333333333,14.0,66.0,18.0,66.0,0.022369669750332832,0.03195335106327561,0.0007727252086624503,0.0015996763745527783,79.25055301029296,76.09048216437682,0.8186359615133155,0.9793515958183457,0.9986818959504861,0.994173643501087,31.0,47.0
binomial,6.0,9.0,1.5,13.0,66.0,16.0,66.0,0.02275536209344864,0.03585654241045209,0.0007992053288035095,0.0020149772727253643,79.10421979342998,75.08810219039107,0.8123994707787211,0.9736676729546655,0.9983961319355995,0.9927884670548229,29.0,47.0
binomial,6.0,10.0,1.6666666666666665,12.0,66.0,15.0,66.0,0.023034848272800446,0.04009660427920695,0.0008188437204807997,0.0025198312877714943,78.99879343866168,74.1170889453534,0.8079424319781762,0.9678089143552313,0.998126444722928,0.991000351524814,26.0,47.0
binomial,6.0,11.0,1.8333333333333333,12.0,66.0,13.0,66.0,0.023251719772815704,0.0438757806285688,0.0008341537904925644,0.0030147642443933216,78.91834243463461,73.33827011348372,0.8046464192554589,0.9617105776004264,0.9978762907232437,0.9895783999846086,24.0,47.0
binomial,6.0,12.0,2.0,10.0,66.0,12.0,66.0,0.023428848013281822,0.048016582213102885,0.0008467169827781618,0.003637643526797136,78.85342089280834,72.52260226341446,0.802136166844257,0.9539599400540196,0.9976462615128566,0.9873053102171097,20.0,47.0
binomial,7.0,0.0,0.0,66.0,66.0,66.0,66.0,4.1840856113140035e-08,3.892151029989145e-09,2.9806024269947657e-15,1.5330141276417358e-16,193.38776291248706,205.23691818941697,1.0000000191643923,0.9999999999999996,1.0000000409964827,1.0000000000000002,66.0,66.0
binomial,7.0,1.0,0.16666666666666666,66.0,47.0,66.0,66.0,4.146058074638859e-08,0.003993387250366621,3.1140287509121576e-15,2.4884987588874023e-05,193.19757750222504,94.17142957793571,0.9999999054191304,0.9996676344047037,1.0000000254176094,0.999904891325388,66.0,47.0
binomial,7.0,2.0,0.3333333333333333,66.0,47.0,66.0,54.0,0.0011360960779711604,0.007856527800016772,2.017414317379007e-06,9.726481957949778e-05,105.08285244623653,88.25124608500987,0.9996000949097943,0.9987128135655655,0.9999992905219122,0.9996417956974533,66.0,47.0
binomial,7.0,3.0,0.5,48.0,49.0,60.0,63.0,0.009890182875096798,0.011954520363160361,0.0001528173015685752,0.00022462883910176126,86.28907836330468,84.61614854961532,0.9661139857211327,0.9970442904775515,0.9999321923967983,0.9991650108443193,66.0,47.0
binomial,7.0,4.0,0.6666666666666666,29.0,66.0,35.0,66.0,0.01631896011531353,0.015636591128967772,0.00041590415639802814,0.0003857098736828927,81.94087096191141,82.26819603167274,0.9027960906807573,0.994915219345929,0.9997557234789766,0.9985499079033834,66.0,47.0
binomial,7.0,5.0,0.8333333333333333,23.0,66.0,27.0,66.0,0.019269535318017006,0.020002793028370262,0.0005801114020869136,0.0006286377413002112,80.49568942541768,80.14679885941577,0.8622272714223006,0.9916146744243033,0.9995335511008224,0.9976622323164169,66.0,47.0
binomial,7.0,6.0,1.0,19.0,66.0,22.0,66.0,0.020765135064721107,0.02406631459938249,0.0006739118252880871,0.0009014288879180093,79.84477296021058,78.58148896193327,0.8388793219370478,0.9882247373097092,0.9992734365149327,0.9967868496394323,44.0,47.0
binomial,7.0,7.0,1.1666666666666665,17.0,66.0,19.0,66.0,0.02162887528538704,0.02774564550252372,0.0007310491637326777,0.0012142094444222548,79.4913377736664,77.28786751194934,0.8246879748891276,0.9840905352465634,0.9989924076396299,0.9955362624984658,37.0,47.0
binomial,7.0,8.0,1.3333333333333333,14.0,66.0,18.0,66.0,0.022170614451169968,0.03230327447425861,0.0007683297735638916,0.0016321998250341714,79.27532690531561,76.00307042881134,0.8155362639775657,0.9789291474886783,0.9987087804873716,0.9936092234521768,33.0,47.0
binomial,7.0,9.0,1.5,12.0,66.0,16.0,66.0,0.022533781826496124,0.035727965412918776,0.0007941458025015891,0.0019962206116722714,79.13180108589916,75.12871820765868,0.8093347619552107,0.9742095547824223,0.9984344255047819,0.992986432827812,29.0,47.0
binomial,7.0,10.0,1.6666666666666665,12.0,66.0,14.0,66.0,0.022795625030994415,0.03967185438447647,0.0008130141068249941,0.0025073249719042238,79.02982287116357,74.1386973377489,0.8049564095825489,0.9675962738459472,0.9981770946713963,0.9910799175896199,25.0,47.0
binomial,7.0,11.0,1.8333333333333333,11.0,66.0,13.0,66.0,0.022996945306658745,0.043854479990570606,0.0008275618893094361,0.00301722681322218,78.95279886353406,73.33472404329412,0.8017548127568304,0.9617568604097517,0.9979394387783926,0.9892331267612086,23.0,47.0
binomial,7.0,12.0,2.0,9.0,66.0,11.0,66.0,0.023159228265285492,0.04848040534297498,0.000839433167129755,0.0037129834668429107,78.89094242460544,72.43357342547552,0.7993389242336258,0.9532021905037618,0.9977214837938457,0.9869585762654988,20.0,47.0
binomial,8.0,0.0,0.0,66.0,66.0,66.0,66.0,1.1163547419812403e-08,4.1083916569398164e-09,6.146889510862488e-16,1.5500922109052918e-16,200.2442495827621,205.39621144001939,1.000000003408973,1.0000000000000095,0.9999999815273435,1.0000000000000016,66.0,66.0
binomial,8.0,1.0,0.16666666666666666,66.0,47.0,66.0,66.0,1.3900297801683337e-08,0.004014603737685442,7.553622242025524e-16,2.5357538556163767e-05,199.34925095008714,94.08973257543352,0.9999999108267449,0.9996622050228223,1.0000000083204434,0.9999014491482034,66.0,47.0
binomial,8.0,2.0,0.3333333333333333,66.0,47.0,66.0,66.0,0.0011413266183808446,0.008091840279170835,2.0427069102879614e-06,0.00010259869454985672,105.02874296419854,88.019385491198,0.9995931960831725,0.9986461851716552,0.999999356225527,0.9996232901036849,66.0,47.0
binomial,8.0,3.0,0.5,48.0,51.0,60.0,66.0,0.009912005625665188,0.012089164394564225,0.0001540296943858266,0.00022886532121125887,86.25475897950781,84.53500377155285,0.9656604244023674,0.9969338116945605,0.9999364569630936,0.9991137574638231,66.0,47.0
binomial,8.0,4.0,0.6666666666666666,29.0,66.0,35.0,66.0,0.016295287758111954,0.01566329198999189,0.000416638475144282,0.0003877991605105064,81.93321019234003,82.24473480955346,0.9020047142352202,0.9948878606929159,0.9997716772176101,0.9985737850112956,66.0,47.0
binomial,8.0,5.0,0.8333333333333333,23.0,66.0,28.0,66.0,0.019194230437278748,0.020099181796695568,0.0005783415399491787,0.0006288774523775276,80.50895968677668,80.1451433123641,0.8617250583602519,0.9917015922456549,0.9995649305942405,0.9975757601485349,66.0,47.0
binomial,8.0,6.0,1.0,18.0,66.0,25.0,66.0,0.020648706704378128,0.023890587322639115,0.0006697552744299173,0.0008922701226590847,79.87164218338256,78.62584011032925,0.8388086060468025,0.9882905613467698,0.9993235191967331,0.9966589091881964,44.0,47.0
binomial,8.0,7.0,1.1666666666666665,16.0,66.0,21.0,66.0,0.021483685821294785,0.027756304281498827,0.0007251173374243081,0.0012125047770500615,79.5267210447879,77.29396904589693,0.8249787028623052,0.984112298412039,0.999063670401299,0.995611568438168,36.0,47.0
binomial,8.0,8.0,1.3333333333333333,12.0,66.0,18.0,66.0,0.022013334557414055,0.03216475453416882,0.000761095667257905,0.0016205348527364954,79.31641105249254,76.03421988195495,0.8161011008458114,0.9790875948187442,0.9988019470768436,0.9939546885432873,33.0,47.0
binomial,8.0,9.0,1.5,11.0,66.0,16.0,66.0,0.022372830659151077,0.03588512801070691,0.0007859126781113446,0.002022161002941568,79.17706061395039,75.07264634739991,0.810111002673195,0.9741163145479679,0.9985496453520962,0.9928239686104477,28.0,47.0
binomial,8.0,10.0,1.6666666666666665,11.0,66.0,13.0,66.0,0.022631989791989326,0.0400312467125294,0.0008039715467020869,0.002516491980362039,79.07839681515568,74.12284811872594,0.8059040676538464,0.9676715225910163,0.998313092053173,0.9913627400725308,24.0,47.0
binomial,8.0,11.0,1.8333333333333333,10.0,66.0,13.0,66.0,0.022830680012702942,0.044015259064597176,0.0008178260759450495,0.0030365682969701636,79.00419415293679,73.30697306845985,0.8028473880579177,0.9613479936293577,0.9980948281094683,0.9892068747188261,22.0,47.0
binomial,8.0,12.0,2.0,10.0,66.0,12.0,66.0,0.022991737350821495,0.04770239466143943,0.0008290779078379273,0.0035800662949781745,78.94485023621716,72.59189295245204,0.8005586210104373,0.9550055371899475,0.9978941062755944,0.9870282055427119,21.0,47.0
binomial,9.0,0.0,0.0,66.0,66.0,66.0,66.0,1.1100167895961022e-08,4.19663443043197e-09,6.087075749896533e-16,1.671928688022032e-16,200.2867164223939,205.2346603146985,0.9999999347298515,0.9999999999999973,1.000000012668106,0.9999999999999976,66.0,66.0
binomial,9.0,1.0,0.16666666666666666,66.0,47.0,66.0,66.0,5.339524022929254e-08,0.003989924292363032,4.592026069696843e-15,2.4867105938831307e-05,191.51076001478037,94.17455145924855,1.0000000870940233,0.9996651937836258,1.000000063043822,0.9999059564931266,66.0,47.0
binomial,9.0,2.0,0.3333333333333333,66.0,47.0,66.0,56.0,0.0011328104883432388,0.008008679207761838,2.020729652940645e-06,0.00010005936653449752,105.07572121821667,88.12822619791348,0.9995946090742986,0.9986744942727747,0.9999991845083761,0.9996321702939499,66.0,47.0
binomial,9.0,3.0,0.5,49.0,56.0,56.0,66.0,0.009861528873443604,0.011842741401005764,0.00015294738113880157,0.00022195642606074082,86.28538308254143,84.66812644762499,0.9656590308012867,0.9970581092261603,0.9999316301920806,0.9991326884692697,66.0,47.0
binomial,9.0,4.0,0.6666666666666666,29.0,66.0,35.0,66.0,0.01626949943602085,0.016142382291652546,0.0004156766808591783,0.0004111010029487276,81.94324695280653,81.99131836308689,0.9016557212550296,0.9945970270456738,0.9997525683988802,0.9984997693034438,66.0,47.0
binomial,9.0,5.0,0.8333333333333333,24.0,66.0,28.0,66.0,0.019208889454603195,0.02018510406092081,0.0005788350244984031,0.0006373168955887376,80.50525589949018,80.08724925163878,0.860843792702779,0.9916074337096477,0.999523196745049,0.9975311945169205,64.0,47.0
binomial,9.0,6.0,1.0,19.0,66.0,23.0,66.0,0.020694538950920105,0.023349131972871067,0.0006717625074088573,0.0008606645002242302,79.85864626050785,78.78246486173745,0.8373337024656613,0.9887849866467426,0.9992493659157863,0.9968250189423565,43.0,47.0
binomial,9.0,7.0,1.1666666666666665,18.0,66.0,20.0,66.0,0.021547766402363777,0.02792912113579379,0.0007287238258868456,0.001227222705445882,79.50517365019243,77.24156975915767,0.8228535502020767,0.9839042946055842,0.9989490113823375,0.9953936794489904,37.0,47.0
binomial,9.0,8.0,1.3333333333333333,14.0,66.0,18.0,66.0,0.022090671584010124,0.032089380972440865,0.0007664099102839828,0.0016150321987865332,79.2861927340001,76.04899167455991,0.8133126341084521,0.9789840734591482,0.9986418018298951,0.9942159362074146,32.0,47.0
binomial,9.0,9.0,1.5,13.0,66.0,16.0,66.0,0.022463010624051094,0.035755294634371416,0.0007929235580377281,0.0020107834297579453,79.13849036332172,75.09715071480758,0.8067029880237876,0.9741702471021141,0.9983419848801899,0.9928826648433589,29.0,47.0
binomial,9.0,10.0,1.6666666666666665,11.0,66.0,15.0,66.0,0.02273503877222538,0.03915529505917359,0.0008125724853016436,0.0024253755299488786,79.03218236082124,74.28301364486431,0.8019512886289263,0.9689598239314454,0.9980583725910296,0.9915063941763125,25.0,47.0
binomial,9.0,11.0,1.8333333333333333,11.0,66.0,13.0,66.0,0.022943753749132156,0.04380875877164015,0.0008278770837932825,0.0030092363258985245,78.95114482583902,73.34624067727398,0.7984317442520107,0.9617410258005581,0.9977949672867018,0.9892708238944226,22.0,47.0
binomial,9.0,12.0,2.0,8.0,66.0,12.0,66.0,0.023112241178750992,0.047685767242048566,0.0008404412656091154,0.0035698207377244284,78.88572987291609,72.60433939255408,0.7957534323098403,0.9553807671587259,0.997552428934136,0.9879822543244483,20.0,47.0
binomial,10.0,0.0,0.0,66.0,66.0,66.0,66.0,1.1116012998968472e-08,4.1714737689154636e-09,6.010210156911166e-16,1.621998883338993e-16,200.34190693029637,205.25666733883398,1.0000000194706358,1.0000000000000235,0.9999999220944586,1.0000000000000007,66.0,66.0
binomial,10.0,1.0,0.16666666666666666,66.0,47.0,66.0,66.0,1.3019150202353558e-08,0.003957632498368833,6.84838684530633e-16,2.4835210429914452e-05,199.7749208516943,94.18012534578638,1.0000000440507015,0.9996669160705709,0.9999999501284902,0.9999028460821657,66.0,47.0
binomial,10.0,2.0,0.3333333333333333,66.0,47.0,66.0,66.0,0.0011452274629846215,0.00802662283391006,2.0656057131418493e-06,0.00010089575761105067,104.98032951996386,88.09207417606297,0.9995873601147134,0.9986582319155244,0.9999992771688634,0.9995969195365162,66.0,47.0
binomial,10.0,3.0,0.5,48.0,61.0,63.0,66.0,0.00994149036705494,0.011854455160305212,0.00015568318485748023,0.00022178420413534376,86.20838641927645,84.67149750321013,0.9650781972544331,0.9970325300070034,0.9999299233673105,0.9991328854035515,66.0,47.0
binomial,10.0,4.0,0.6666666666666666,29.0,63.0,36.0,66.0,0.016349349170923233,0.016015810911433663,0.00042103714076802135,0.0004003294156759683,81.88759943609,82.10662842874022,0.9002418822859222,0.9947300220986072,0.9997463946812788,0.9984580566158662,66.0,47.0
binomial,10.0,5.0,0.8333333333333333,23.0,66.0,28.0,66.0,0.019273070618510246,0.01981181796320362,0.0005848584696650505,0.0006126024826232063,80.460295503591,80.25901592944888,0.8590156960851634,0.9919343721247859,0.999514153608433,0.9977707318824335,66.0,47.0
binomial,10.0,6.0,1.0,18.0,66.0,23.0,66.0,0.020755890756845474,0.02425902089761008,0.0006781263509765267,0.0009267914386059753,79.81769734964561,78.46098344523364,0.8352881427340536,0.9877236722176831,0.9992412274564015,0.9966976456101705,45.0,47.0
binomial,10.0,7.0,1.1666666666666665,16.0,66.0,20.0,66.0,0.02161376178264618,0.027683740843293163,0.0007352400571107864,0.001198799814607316,79.46651192617246,77.34333681315061,0.8207745409820968,0.9842756309460753,0.9989473109988973,0.9953532591298726,36.0,47.0
binomial,10.0,8.0,1.3333333333333333,14.0,66.0,17.0,66.0,0.02215687930583954,0.03162166085001422,0.0007729002390988171,0.0015819077332472414,79.24956943605815,76.13899218054368,0.8113429424906499,0.9793737869859312,0.9986525508851272,0.9940952297985801,31.0,47.0
binomial,10.0,9.0,1.5,12.0,66.0,15.0,66.0,0.0225292406976223,0.03587762344079451,0.0007992818718776107,0.002020502555445453,79.10380391951475,75.07620951383201,0.8049184516467166,0.973836337301962,0.9983702236832792,0.9928218423873393,29.0,47.0
binomial,10.0,10.0,1.6666666666666665,11.0,66.0,66.0,66.0,0.0228012315928936,0.03968752500711747,0.0008187306229956448,0.0024792281087160453,78.99939321343564,74.18763873640354,0.8003798654759298,0.9680395100456631,0.9981077743891649,0.9911708852929582,26.0,47.0
binomial,10.0,11.0,1.8333333333333333,11.0,66.0,12.0,66.0,0.023011326789855957,0.04363801983903082,0.0008337759063579142,0.003014552190620495,78.92031001266064,73.33857557621089,0.797075791430512,0.961650161034867,0.9978676678490725,0.9888271052803027,23.0,47.0
binomial,10.0,12.0,2.0,11.0,66.0,12.0,66.0,0.02318000979721546,0.04789996685390457,0.0008460305398330092,0.003586161939403465,78.856943520366,72.58450465183807,0.7946039955960279,0.9551042425675413,0.9976486582819296,0.9874478680907705,21.0,47.0
binomial,11.0,0.0,0.0,66.0,66.0,66.0,66.0,1.095492407898746e-08,4.082261898896414e-09,5.741639832138469e-16,1.6105339546391806e-16,200.54044426308502,205.1329052125982,1.0000000173188726,0.9999999999999872,1.000000039408584,0.9999999999999961,66.0,66.0
binomial,11.0,1.0,0.16666666666666666,66.0,47.0,66.0,66.0,1.3895895989435303e-08,0.003939686907881712,7.440750337243561e-16,2.449673965535643e-05,199.41463618051148,94.23972189753874,1.0000000227667822,0.9996723912019021,1.0000000222597751,0.9999092652318261,66.0,47.0
binomial,11.0,2.0,0.3333333333333333,66.0,47.0,66.0,66.0,0.0011291306000202894,0.008057612703163337,1.9986816823802656e-06,0.0001029411002406588,105.12336757062602,88.00491535357338,0.9996168891390057,0.9986446272939602,0.999999220246284,0.9996172999990646,66.0,47.0
binomial,11.0,3.0,0.5,48.0,58.0,55.0,66.0,0.009829658083617687,0.011871526554737404,0.00015159563918132335,0.00022221351372095648,86.3239366839696,84.66309890898208,0.9676042340006811,0.9970557047449021,0.9999320548063911,0.9991661380387957,66.0,47.0
binomial,11.0,4.0,0.6666666666666666,27.0,66.0,35.0,66.0,0.01621575839817524,0.015917755388212343,0.0004133014881517738,0.0003977593262836583,81.96813409995498,82.13459974873984,0.9068067957898486,0.9947760991347886,0.9997555557688388,0.9984635054070704,66.0,47.0
binomial,11.0,5.0,0.8333333333333333,23.0,66.0,28.0,66.0,0.019162533804774284,0.019868588958258597,0.0005772537551820278,0.0006239892142918493,80.5171361979271,80.17903261029248,0.8674507893424475,0.991736999688269,0.999533887748526,0.9976244199253181,66.0,47.0
binomial,11.0,6.0,1.0,18.0,66.0,23.0,66.0,0.02066858485341072,0.0238504498829711,0.0006711229216307402,0.0008974529498083496,79.86278277671018,78.60068672221088,0.8445765304043205,0.9882265671258786,0.9992753080138955,0.9965350883015847,44.0,47.0
binomial,11.0,7.0,1.1666666666666665,16.0,66.0,19.0,66.0,0.021537847816944122,0.027237535665151115,0.0007282352307811379,0.0011713210946507745,79.50808651331478,77.44404405217823,0.8306071174876506,0.9847353997228285,0.998997837925056,0.9956868660488352,37.0,47.0
